introgression_tract,overlapping_gene,gene_name,overlapping_bases,gene_length,percent_introgressed,gene_coordinates,gene_info
NW-022145594.1:22238706-22251814,LOC100890699,uncharacterized LOC100890699,6769,6769,100.0,NW_022145594.1:22244487-22251256, Manually curated
NW-022145610.1:5696457-5709561,LOC105439660,uncharacterized LOC105439660,4191,4191,100.0,NW_022145610.1:5705258-5709449, Sp-Hypp_557|SPU_008720|hypothetical protein-557 Manually curated
NW-022145610.1:5696457-5709561,LOC574665,uncharacterized LOC105439660,34153,120,0.351360056217609,NW_022145610.1:5709441-5743594, Sp-Hypp_557|SPU_008720|hypothetical protein-557 Manually curated
NW-022145598.1:10168746-10181842,LOC100889540,mannose-P-dolichol utilization defect 1 protein homolog 2,13336,9959,74.67756448710257,NW_022145598.1:10165369-10178705, Manually curated
NW-022145600.1:27619613-27632695,LOC100893711,E3 ubiquitin-protein ligase RNF4,28150,5794,20.582593250444052,NW_022145600.1:27597257-27625407, Sp-PppL_209|SPU_017393|pol polyprotein like-209 Manually curated
NW-022145600.1:27619613-27632695,LOC115917977,protein FAM193A-like,38154,881,2.3090632699061695,NW_022145600.1:27631814-27669968, Sp-Hypp_20|SPU_007171|hypothetical protein-20|human chromosome 4 open reading frame 8-like Manually curated
NW-022145601.1:17355738-17368809,LOC115924689,probable cation-transporting ATPase 13A3,34881,13071,37.47312290358648,NW_022145601.1:17343712-17378593, Sp-Atp13a4|SPU_005539|type V P-type ATPase Manually curated
NW-022145611.1:37590807-37603810,LOC575007,DNA mismatch repair protein Mlh3,14315,9863,68.89975550122249,NW_022145611.1:37586355-37600670, Manually curated
NW-022145601.1:32546935-32559912,LOC590570,uncharacterized LOC590570,13925,9073,65.15619389587074,NW_022145601.1:32550839-32564764, feminization 1 homolog b-like |hypothetical protein-830|Sp-Hypp_830|SPU_016544 Manually curated
NW-022145603.1:5837697-5850667,LOC105438116,uncharacterized LOC105438116,3528,3528,100.0,NW_022145603.1:5841124-5844652, Manually curated
NW-022145603.1:5837697-5850667,LOC115925484,uncharacterized LOC115925484,968,968,100.0,NW_022145603.1:5844838-5845806, Manually curated
NW-022145614.1:18430378-18443337,LOC100890216,uncharacterized LOC100890216,55249,12959,23.455628156165723,NW_022145614.1:18411123-18466372, hypothetical protein-951; telomerase-associated protein 1-like|SPU_019913|hypothetical protein-951|telomerase-associated protein 1-like|Sp-Grp94|SPU_020452|Glucose regulated protein|Sp-Hypp_951|SPU_016521|SPU_007544 Manually curated
NW-022145596.1:12503417-12516375,LOC100888702,uncharacterized LOC100888702,103819,12958,12.481337712750076,NW_022145596.1:12439179-12542998, SPU_028543|SPU_001797|Sp-MacpfC.2|SPU_025917|Sp-Acs16|LOC110979812 Manually curated
NW-022145599.1:37099041-37111992,LOC583056,uncharacterized LOC100888702,38042,12951,34.0439514221124,NW_022145599.1:37089304-37127346, SPU_028543|SPU_001797|Sp-MacpfC.2|SPU_025917|Sp-Acs16|LOC110979812 Manually curated
NW-022145599.1:26564466-26577403,LOC587261,coiled-coil domain-containing protein 166,4361,4361,100.0,NW_022145599.1:26567432-26571793, SPU_026895 Manually curated
NW-022145599.1:26564466-26577403,LOC100890283,uncharacterized LOC100890283,7381,5408,73.2692047148083,NW_022145599.1:26571995-26579376, Sp-Lsm/Unk_1|SPU_007941|unknown lsm domain protein Manually curated
NW-022145594.1:20480102-20493027,LOC105445212,inactive carboxypeptidase-like protein X2,14102,8135,57.6868529286626,NW_022145594.1:20484892-20498994, Manually curated
NW-022145596.1:1724926-1737846,LOC576564,pfas,24613,3858,15.67464348108723,NW_022145596.1:1733988-1758601,"['phosphoribosylformylglycinamidine synthase', ' LOC576564|Sp-Pfas_2|Sp-Pfas_3|Sp-Pfas|Phosphoribosylformylglycinamidine synthase|FGAM synthase|FGAMS|Formylglycinamide ribotide amidotransferase|FGARAT|Formylglycinamide ribotide synthetase|SPU_021933|SPU_023998|SPU_019864|LOC110989801 Manually curated']"
NW-022145612.1:15060858-15073751,LOC588193,smarce1,11042,4680,42.383626154682126,NW_022145612.1:15054496-15065538,"['SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1', ' Sp-Smarce1| SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1|SPU_009282|LOC588193|SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1|LOC110984210 Manually curated']"
NW-022145612.1:15060858-15073751,LOC575234,vacuolar protein sorting-associated protein 13C,86871,4609,5.305568026153722,NW_022145612.1:15069142-15156013," vacuolar protein sorting 13A, isoform CRA_c |Sp-Vps13a|vacuolar protein sorting 13C|Sp-Vps13c|SPU_019032|SPU_001235|LOC110977350 Manually curated"
NW-022145604.1:5333626-5346494,LOC115925974,beta-galactosidase-like,15193,7294,48.00895149081814,NW_022145604.1:5339200-5354393, SPU_028142 Manually curated
NW-022145607.1:28166703-28179562,LOC100891966,uncharacterized LOC100891966,6905,6905,100.0,NW_022145607.1:28168251-28175156, Manually curated
NW-022145610.1:35780697-35793552,LOC584034,ass1,31201,156,0.4999839748726002,NW_022145610.1:35749652-35780853,"['argininosuccinate synthase 1', ' LOC584034|Argininosuccinate synthase|Sp-Ass|Citrulline--aspartate ligase|SPU_009106|SPU_004769|LOC110981564 Manually curated']"
NW-022145610.1:35780697-35793552,LOC588410,calcium-binding mitochondrial carrier protein SCaMC-2,27631,8796,31.833809851254024,NW_022145610.1:35784756-35812387, Sp-2310067g05rikh|SPU_009107|Sp-Slc25a25|solute carrier family 25 member 25|SCaMC-2|LOC110976327 Manually curated
NW-022145613.1:32975878-32988724,LOC581361,uncharacterized LOC581361,23011,1040,4.519577593324932,NW_022145613.1:32953907-32976918, Sp-Hepdmn|SPU_000149|Sp-Epdmnrp2|SPU_000148|Sp-Eprpr|SPU_020738 Manually curated
NW-022145607.1:22479502-22492345,LOC115927902,uncharacterized LOC115927902,11317,9548,84.36864893523018,NW_022145607.1:22477733-22489050, Manually curated
NW-022145607.1:22479502-22492345,LOC100889435,protein eva-1 homolog C,35662,4919,13.793393528125176,NW_022145607.1:22487426-22523088, Sp-Gal/lec7|SPU_017109 Manually curated
NW-022145613.1:1014414-1027224,LOC115919759,neurabin-2-like,22794,12429,54.52750723874704,NW_022145613.1:1004049-1026843, Manually curated
NW-022145610.1:17189319-17202116,LOC100891503,histone-lysine N-methyltransferase SMYD3-like,17054,12797,75.03811422540167,NW_022145610.1:17185143-17202197, Manually curated
NW-022145598.1:23178793-23191558,LOC762916,,3654,2943,80.54187192118226,NW_022145598.1:23178082-23181736, Manually curated
NW-022145598.1:23178793-23191558,LOC575398,,10267,8042,78.32862569397098,NW_022145598.1:23183516-23193783, Sp-Pex3|SPU_015373|peroxisomal biogenesis factor 3 Manually curated
NW-022145606.1:13532009-13544727,LOC115927238,uncharacterized LOC115927238,16633,1589,9.553297661275776,NW_022145606.1:13516965-13533598, Sp-Hypp_227|SPU_025255|hypothetical protein-227|human chromosome 13 open reading frame 34 protein-like Manually curated
NW-022145602.1:11033277-11045993,LOC753886,monocarboxylate transporter 5,10632,1022,9.612490594431904,NW_022145602.1:11023667-11034299, Manually curated
NW-022145603.1:16361815-16374529,LOC105447362,gamma-aminobutyric acid type B receptor subunit 2-like,6163,1685,27.340580885932177,NW_022145603.1:16372844-16379007, Manually curated
NW-022145603.1:7758697-7771408,LOC589875,fibrillin-1,88628,12711,14.341968678070135,NW_022145603.1:7711406-7800034, Sp-Fbn3|SPU_017678|fibrillin 3|Sp-Rt27|SPU_007351|reverse transcriptase-27|Sp-Fbn2_1|SPU_028619|fibrillin 2_1 Manually curated
NW-022145607.1:30847057-30859766,LOC593366,vbp1,7164,125,1.7448352875488553,NW_022145607.1:30840018-30847182,"['VHL binding protein 1', ' LOC593366|von Hippel-Lindau binding protein 1|Sp-Vbp1|SPU_008599|prefoldin subunit 3|LOC110989165 Manually curated']"
NW-022145607.1:30847057-30859766,LOC100888341,NACHT and WD repeat domain-containing protein 2,36919,764,2.069395162382513,NW_022145607.1:30859002-30895921, Sp-Hypp_320| NACHT nucleoside triphosphatase-like |hypothetical protein-1798|Sp-Hypp_1798|hypothetical protein-1745|Sp-Hypp_1745|telomerase-associated protein-like|hypothetical protein-2530|Sp-Hypp_2530|NACHT and WD repeat domain containing 1-1|Sp-Nwd1_1|SPU_020912|SPU_009781|SPU_007695|SPU_008601|SPU_007694|SPU_001001|hypothetical protein-320|LOC110974653 Manually curated
NW-022145607.1:15646257-15658959,LOC100891604,transcription termination factor 1,11606,8034,69.22281578493883,NW_022145607.1:15642685-15654291, Sp-Ttf1|SPU_010529|transcription termination factor|RNA polymerase I Manually curated
NW-022145607.1:15646257-15658959,LOC753999,dual specificity protein kinase TTK,18800,3031,16.122340425531913,NW_022145607.1:15655928-15674728, Manually curated
NW-022145606.1:44189354-44202047,LOC100892397,uncharacterized LOC100892397,6790,1213,17.864506627393226,NW_022145606.1:44183777-44190567, Manually curated
NW-022145604.1:7590780-7603472,LOC115925997,ADP-ribosylation factor-like protein 5B,23764,12692,53.40851708466589,NW_022145604.1:7580618-7604382, Manually curated
NW-022145597.1:33660856-33673510,LOC590937,long-chain-fatty-acid--CoA ligase 3,36866,12654,34.3243096620192,NW_022145597.1:33646976-33683842, Sp-Acyl/CoA/Synth|LACS 3|Long-chain acyl-CoA synthetase 3|Sp-Acs13| Long-chain-fatty-acid-CoA ligase 3|SPU_013912|SPU_006971|Acyl-CoA-synthetase|LOC110977855 Manually curated
NW-022145603.1:4508618-4521234,LOC105443977,adhesion G-protein coupled receptor G4-like,14396,50,0.34731869963878853,NW_022145603.1:4494272-4508668, Manually curated
NW-022145604.1:1781139-1793749,LOC115926173,trace amine-associated receptor 8b-like,1128,29,2.5709219858156027,NW_022145604.1:1780040-1781168, Manually curated
NW-022145604.1:1781139-1793749,LOC115925951,uncharacterized LOC115925951,5567,5567,100.0,NW_022145604.1:1785074-1790641, Manually curated
NW-022145609.1:19533546-19546150,LOC105440140,serine/threonine-protein kinase BCK1/SLK1/SSP31-like,2203,112,5.083976395823877,NW_022145609.1:19546038-19548241, hypothetical protein-750; tyrosine kinase-like|Sp-Unk_66|SPU_028859|unknown kinase|SPU_011218|Sp-Hypp_750|SPU_014353|hypothetical protein-750|tyrosine kinase-like Manually curated
NW-022145612.1:23530634-23543226,LOC752750,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2",64287,8556,13.309067151990295,NW_022145612.1:23534670-23598957," Membrane associated guanylate kinase inverted, Atrophin-1-interacting protein 1 |Sp-Magi| membrane associated guanylate kinase, WW and PDZ domain containing 2 |Sp-Magi2|SPU_017514|SPU_018806 Manually curated"
NW-022145600.1:9023518-9036109,LOC762658,major facilitator superfamily domain-containing protein 10,22945,12591,54.87470037045108,NW_022145600.1:9015405-9038350, SPU_002793 Manually curated
NW-022145599.1:7425527-7438110,LOC577656,abat,30278,3941,13.01605125833939,NW_022145599.1:7399190-7429468,"['4-aminobutyrate aminotransferase', ' LOC577656|GABA-AT|GABA aminotransferase|Sp-Abat| (S)-3-amino-2-methylpropionate transaminase | Gamma-amino-N-butyrate transaminase | GABA transaminase | GABA-T |L-AIBAT|4-aminobutyrate aminotransferase|Sp-Abat_1|SPU_009105|SPU_024406|SPU_005256|4-aminobutyrate aminotransferase, mitochondrial Manually curated']"
NW-022145599.1:7425527-7438110,LOC577722,myocardin-related transcription factor A,34590,1443,4.17172593235039,NW_022145599.1:7436667-7471257, Sp-Hypp_5|SPU_005255|hypothetical protein-5|polycystic kidney disease 1-like|LOC110980865 Manually curated
NW-022145607.1:39136158-39148727,LOC582118,organic cation transporter protein,42911,12569,29.29085782200368,NW_022145607.1:39118890-39161801, Sp-Slc22a5| solute carrier family 22 (organic cation transporter) member 5|SPU_009371 Manually curated
NW-022145607.1:27449562-27462111,LOC100889690,uncharacterized LOC100889690,15446,5830,37.74439984461997,NW_022145607.1:27456281-27471727, Manually curated
NW-022145606.1:16538205-16550752,LOC100888014,prolyl 3-hydroxylase 1,56586,12547,22.173329092001556,NW_022145606.1:16536378-16592964, cartilage associated protein-like; leprecan 1-like|Sp-Hypp_2994|SPU_016026|hypothetical protein-2994|Sp-CrtapL|SPU_016025|cartilage associated protein-like|leprecan 1-like Manually curated
NW-022145614.1:32624943-32637485,LOC115920163,vacuolar protein sorting-associated protein 4B-like,16916,8644,51.09955072121068,NW_022145614.1:32616671-32633587, Sp-Vps4b|SPU_019426|vacuolar protein sorting factor 4B Manually curated
NW-022145603.1:1699308-1711839,LOC105443780,fibrillin-1,70300,12531,17.825035561877666,NW_022145603.1:1671480-1741780, Manually curated
NW-022145615.1:25117811-25130341,LOC575579,blm,24195,9042,37.371357718536885,NW_022145615.1:25102658-25126853,"['BLM RecQ like helicase', ' Sp-Blm_1|Bloom syndrome|Sp-Blm|LOC575579|Bloom syndrome protein homolog|SPU_025393|SPU_009448|SPU_009447|RecQ helicase-like homolog|LOC110987417 Manually curated']"
NW-022145615.1:25117811-25130341,LOC575511,very long-chain acyl-CoA synthetase,7948,465,5.850528434826371,NW_022145615.1:25129876-25137824," Sp-Slc27a2-5|SPU_025392|solute carrier family 27 (fatty acid transporter)|member 2-5; very-long-chain acyl-CoA synthetase|solute carrier family 27 (fatty acid transporter), member 2-5|Very-long-chain acyl-CoA synthetase Manually curated"
NW-022145596.1:24615113-24627639,LOC583716,uncharacterized LOC583716,69821,12526,17.94016126953209,NW_022145596.1:24575703-24645524," PPAR-gamma DBD-interacting protein 1 (PDIP1)-like|PPAR-alpha-interacting complex protein 285 (Pric285)-like| transcriptional coactivator-like |Sp-Helz2L4|Sp-RtL_97|Sp-Pric285_4|Sp-Helz2L3|Sp-Hypp_2318|Sp-Helz2L4_2| Sp-Pric285_6 | helicase with zinc finger 2 |helicase with zinc finger 2, transcriptional coactivator-like|SPU_017292|SPU_009008|SPU_013438|SPU_018745|SPU_017293|Sp-Pric285 Manually curated"
NW-022145613.1:23622327-23634845,LOC581334,FK506-binding protein 2,7068,4929,69.73684210526315,NW_022145613.1:23620188-23627256, SPU_019756|LOC110987651 Manually curated
NW-022145611.1:39976573-39989086,LOC592111,uncharacterized LOC592111,34509,11393,33.01457590773421,NW_022145611.1:39977693-40012202, Manually curated
NW-022145613.1:19804833-19817346,LOC583762,nub1,11564,1129,9.763057765479074,NW_022145613.1:19794398-19805962,"['negative regulator of ubiquitin like proteins 1', ' Sp-Nedd8|SPU_012136|NEDD8 ultimate buster-1|SPU_011513|LOC583762|NEDD8 ultimate buster 1|LOC110983434 Manually curated']"
NW-022145613.1:19804833-19817346,LOC579692,1-phosphatidylinositol 3-phosphate 5-kinase,54164,7520,13.883760431282772,NW_022145613.1:19809826-19863990, Sp-Opn4L|phosphatidylinositol-3-phosphate/phosphatidylinositol 5-kinase-like 2|Sp-Pip5k3_L2| phosphatidylinositol-3-phosphate/phosphatidylinositol 5-kinase type III-like |Sp-Pip5k3L|SPU_002312|SPU_002313|SPU_002311|opsin 4-like|LOC110983433 Manually curated
NW-022145601.1:21078152-21090642,LOC115924705,solute carrier family 15 member 4-like,7617,859,11.277405802809506,NW_022145601.1:21071394-21079011, Sp-Transop_1|SPU_017146|putative oligopeptide transporter Manually curated
NW-022145604.1:10243915-10256403,LOC100890697,uncharacterized LOC100890697,28558,12488,43.72855241963723,NW_022145604.1:10228722-10257280, patatin-like |hypothetical protein-1794|Sp-Hypp_1794|SPU_008574 Manually curated
NW-022145594.1:2066859-2079343,LOC755356,uncharacterized LOC755356,90372,12484,13.814013189926083,NW_022145594.1:2025334-2115706, Sp-Lrp1bL|transmembrane serine protease 6-like|hypothetical protein-2409|Sp-Hypp_2409|low density lipoprotein-related protein 1B|Sp-Lrp1b|candidate tumor suppressor protein|SPU_010022|SPU_018871|SPU_007255|low density lipoprotein-related protein 1B (deleted in tumors)-like Manually curated
NW-022145595.1:1379156-1391628,LOC584434,probable E3 ubiquitin-protein ligase HERC4,20385,2375,11.650723571253373,NW_022145595.1:1361146-1381531, SPU_023687|Sp-Herc4_2|SPU_019028|hect domain and RLD 4-2|Sp-Herc4-5|SPU_017368|hect domain and RLD 4-5 Manually curated
NW-022145595.1:1379156-1391628,LOC100889770,uncharacterized LOC100889770,42845,3046,7.109347648500409,NW_022145595.1:1388582-1431427," Sp-Hypp_1349|Sp-Tbc1d30L| TBC1 domain family, member 30-like|SPU_017369|SPU_005780|hypothetical protein-1349 Manually curated"
NW-022145603.1:26353078-26365539,LOC575816,peptidyl-prolyl cis-trans isomerase FKBP4,13597,587,4.317128778407001,NW_022145603.1:26340068-26353665, Sp-Fk506bp4|SPU_020251|Sp-FK506 binding protein 4|FKBP-4|FK506 bp 4|LOC110987349 Manually curated
NW-022145605.1:13355937-13368391,LOC752419,aqualysin-1,13976,6069,43.42444190040069,NW_022145605.1:13348030-13362006, SPU_003597 Manually curated
NW-022145599.1:23296754-23309203,LOC580090,slc25a27,30591,10208,33.36929162171881,NW_022145599.1:23298995-23329586,"['solute carrier family 25 member 27', ' LOC580090|UCP 4|Sp-Slc25a27_1|SPU_009067|Mitochondrial uncoupling protein 4|LOC110980928 Manually curated']"
NW-022145612.1:1478461-1490906,LOC586628,plexin-B1,75998,12445,16.375430932392955,NW_022145612.1:1456425-1532423, Sp-Plxnb1_2|SPU_020909|plexin B1-2|semaphorin receptor SEP Manually curated
NW-022145606.1:46629543-46641985,LOC115927752,tripartite motif-containing protein 5-like,1790,1505,84.07821229050279,NW_022145606.1:46629258-46631048, Sp-Hypp_1084|SPU_023392|hypothetical protein-1084 Manually curated
NW-022145604.1:29055435-29067873,LOC764210,dusp19,9306,2289,24.59703417150226,NW_022145604.1:29048418-29057724,"['dual specificity phosphatase 19', ' LOC764210|dual specificity protein phosphatase 19-like|LOC110985546 Manually curated']"
NW-022145604.1:1171721-1184158,LOC115918773,"nuclease EXOG, mitochondrial-like",16086,7534,46.83575780181524,NW_022145604.1:1163169-1179255, Manually curated
NW-022145613.1:7585431-7597848,LOC105442959,transmembrane protein 145-like,3577,1434,40.08946044171093,NW_022145613.1:7596414-7599991, Manually curated
NW-022145613.1:7585431-7597848,LOC100892242,histone-lysine N-methyltransferase SETD1A,9676,3530,36.48201736254651,NW_022145613.1:7579285-7588961, Manually curated
NW-022145599.1:28839386-28851793,LOC100889891,zzef1,78187,12407,15.868366864056686,NW_022145599.1:28824818-28903005,"['zinc finger ZZ-type and EF-hand domain containing 1', ' LOC100889891|zinc finger, ZZ-type with EF hand domain 1-2 |zinc finger, ZZ-type with EF-hand domain 1|Sp-Zzef1-2|KIAA0399 protein-like|zinc finger, ZZ-type with EF hand domain 1-1|Sp-Zzef1_1|Sp-Kiaa0399L|zinc finger ZZ-type and EF-hand domain-containing protein 1|SPU_023480|SPU_011891|SPU_000867|SPU_023481|SPU_024782 Manually curated']"
